Data size,Delta size,Sample,Incremental,Query1,Query2,Query3,Query4
5000,small,Product31,True,0.2888645932544023,3.4986710362136364,0.29519733623601496,0.9771828684024513
5000,small,Product27,True,0.26099622529000044,3.605459875194356,0.3022014896851033,1.0631033282261342
5000,small,Product38,True,0.31510346732102334,3.757621625671163,0.3043114170432091,0.9965079326648265
5000,small,Product75,True,0.31212393450550735,3.905866213608533,0.2986601432785392,1.052775667514652
5000,small,Product98,True,0.31799053004942834,3.778310247231275,0.31799844838678837,1.0384302330203354
5000,small,Product19,True,0.3082865378819406,3.7716272578109056,0.3041879965458065,1.0080991082359105
5000,small,Product54,True,0.26278840471059084,3.7540682279504836,0.3114622237626463,0.9741596367675811
5000,small,Product81,True,0.2956554724369198,3.9028414499480277,0.3093817848712206,1.0016308354679495
5000,small,Product56,True,0.3277593953534961,3.7576714179012924,0.31992008350789547,1.000497411005199
5000,small,Product3,True,0.2777420657221228,3.636170791229233,0.3132424782961607,1.0711645474657416
5000,small,Product31,False,0.15234269271604717,0.6226589272264391,0.1793529235292226,0.47153825173154473
5000,small,Product27,False,0.15204892377369106,0.7130421011243016,0.16151097929105163,0.45124784274958074
5000,small,Product38,False,0.15043180179782212,0.6137106546666473,0.1734213000163436,0.46883849520236254
5000,small,Product75,False,0.1511031233239919,0.6199744227342308,0.17864474444650114,0.4756732878740877
5000,small,Product98,False,0.15241759456694126,0.6195416199043393,0.16267582075670362,0.4609703794121742
5000,small,Product19,False,0.15297792083583772,0.6316115213558078,0.1851609165314585,0.4929683196824044
5000,small,Product54,False,0.1636403112206608,0.6248443215154111,0.16217389632947743,0.47234385064803064
5000,small,Product81,False,0.1669705763924867,0.6274203199427575,0.18603723216801882,0.49206622410565615
5000,small,Product56,False,0.15044680936262012,0.6156856501474977,0.1679352787323296,0.480969225987792
5000,small,Product3,False,0.14949219091795385,0.708963614422828,0.16698593832552433,0.46541598602198064
5000,medium,Product31,True,0.3622391792014241,3.827989757526666,0.28703452460467815,1.1895164011511952
5000,medium,Product27,True,0.3333431836217642,3.9057809957303107,0.23329051304608583,1.1306163377594203
5000,medium,Product38,True,0.4116518902592361,4.5985728113446385,0.2761422167532146,1.2942168896552175
5000,medium,Product75,True,0.4216063825879246,4.8010379411280155,0.27361592929810286,1.3747216979973018
5000,medium,Product98,True,0.42697432008571923,4.699813777580857,0.24996857927180827,1.3191832178272307
5000,medium,Product19,True,0.3996923470403999,4.634754819562659,0.2946846301201731,1.3381879397202283
5000,medium,Product54,True,0.40683776955120265,4.603262902470306,0.25788357853889465,1.3050328625831753
5000,medium,Product81,True,0.40019514691084623,4.726057395571843,0.3307923001702875,1.3982136722188443
5000,medium,Product56,True,0.42332643433474004,4.628464704146609,0.25599364982917905,1.3327810929622501
5000,medium,Product3,True,0.40723995375446975,4.472065733047202,0.2547363059129566,1.3220258362125605
5000,medium,Product31,False,0.1712608919478953,0.7390272310003638,0.2031260570511222,0.5388203803449869
5000,medium,Product27,False,0.17626933776773512,0.7615789163392037,0.182233904954046,0.5225688975770026
5000,medium,Product38,False,0.17164292559027672,0.7344862287864089,0.19813809054903686,0.536577740451321
5000,medium,Product75,False,0.17295787436887622,0.7351022670045495,0.20051790727302432,0.539491563802585
5000,medium,Product98,False,0.17297288961708546,0.7284543626010418,0.17847616411745548,0.5240572297479957
5000,medium,Product19,False,0.17288660258054733,0.7367666005156934,0.20020181685686111,0.5491981303784996
5000,medium,Product54,False,0.1898387384135276,0.7385983902495354,0.1864763132762164,0.531205523526296
5000,medium,Product81,False,0.1829814517404884,0.7380764600820839,0.20074909133836627,0.5449377705808729
5000,medium,Product56,False,0.17661887453868985,0.7246049731038511,0.18942725867964327,0.5479738740250468
5000,medium,Product3,False,0.16847465839236975,0.8533948236145079,0.18268876476213336,0.5157336164265871
5000,large,Product31,True,0.4540135879069567,4.590830971952528,0.3716297931969166,1.5037629397120327
5000,large,Product27,True,0.4540805984288454,4.634299552533776,0.29500205535441637,1.4496883118990809
5000,large,Product38,True,0.45751378731802106,4.570432882523164,0.313217997783795,1.4600191044155508
5000,large,Product75,True,0.4568086168728769,4.753485502209514,0.3022069660946727,1.454040996497497
5000,large,Product98,True,0.45749623561277986,4.6332231413107365,0.29283644282259047,1.4736403210554272
5000,large,Product19,True,0.45366617548279464,4.602939255768433,0.3278244787361473,1.5050604396965355
5000,large,Product54,True,0.4870420880615711,4.593611169606447,0.2903924707788974,1.4719335911795497
5000,large,Product81,True,0.48027731594629586,4.708601597929373,0.34756565280258656,1.5114900134503841
5000,large,Product56,True,0.45616614050231874,4.6014275380875915,0.286946892272681,1.4946652371436357
5000,large,Product3,True,0.4498938275501132,4.439014753326774,0.31106590712442994,1.4652657040860504
5000,large,Product31,False,0.169269940815866,0.7374118177685887,0.20683562057092786,0.5396395758725703
5000,large,Product27,False,0.1744458123575896,0.7800674091558903,0.179902876727283,0.5129619927611202
5000,large,Product38,False,0.1739546898752451,0.7179766262415797,0.19831472355872393,0.5314688074868172
5000,large,Product75,False,0.16928519681096077,0.7331279730424285,0.19746460812166333,0.5367043232545257
5000,large,Product98,False,0.17905116872861981,0.7404324258677661,0.18600020906887949,0.5455096205696464
5000,large,Product19,False,0.17612153314985335,0.7373119893018156,0.20158746396191418,0.5520208172965795
5000,large,Product54,False,0.18832800933159888,0.7551885435823351,0.1907337703742087,0.5522929832804948
5000,large,Product81,False,0.1888196140062064,0.7441902917344123,0.20065479166805744,0.550741781713441
5000,large,Product56,False,0.1735862384084612,0.7130826732609421,0.1901559189427644,0.5551093029789627
5000,large,Product3,False,0.17318062740378082,0.8223328453022987,0.1822830168530345,0.5215059171896428
1000,small,Product31,True,0.185723592992872,1.8846193884965032,0.18582993815653026,0.5812515206634998
1000,small,Product27,True,0.17148287477903068,1.878883921308443,0.1898853883612901,0.6258486609440297
1000,small,Product38,True,0.1551990385632962,1.856155765708536,0.18641597358509898,0.6201589100528508
1000,small,Product75,True,0.16441939328797162,1.9031985423061997,0.1949461188632995,0.5953382498119026
1000,small,Product98,True,0.17069259681738913,1.8590194445569068,0.18721833894960582,0.5631174112204462
1000,small,Product19,True,0.18083172338083386,1.8888768488541245,0.19115791795775294,0.5749559542164207
1000,small,Product54,True,0.1454780308995396,1.8634078197646886,0.18427639501169324,0.5346949677914381
1000,small,Product81,True,0.15307593741454184,1.9259288243483752,0.18480097502470016,0.5635736107360572
1000,small,Product56,True,0.187448293203488,1.8439528315793723,0.18454651930369437,0.537377241300419
1000,small,Product3,True,0.16297532431781292,1.879690086003393,0.1921722732950002,0.5803763004951179
1000,small,Product31,False,0.10041860933415592,0.3933727184776217,0.14043528051115572,0.33170026005245745
1000,small,Product27,False,0.10031991335563362,0.6320728634018451,0.12810289883054793,0.3169596844818443
1000,small,Product38,False,0.10776723572053015,0.39534201635979116,0.1368618451524526,0.3321246977429837
1000,small,Product75,False,0.10396836837753654,0.40292212506756186,0.14578970964066684,0.34068391541950405
1000,small,Product98,False,0.10132518201135099,0.39732738654129207,0.1296351389028132,0.3326353228185326
1000,small,Product19,False,0.10194259160198271,0.4028897415846586,0.13979380391538143,0.3400946701876819
1000,small,Product54,False,0.10490496316924691,0.4134154424536973,0.13127936888486147,0.3400782367680222
1000,small,Product81,False,0.10228301538154483,0.39952071011066437,0.13275147415697575,0.32939550816081464
1000,small,Product56,False,0.10080919275060296,0.3998673423193395,0.1365691190585494,0.3302547356579453
1000,small,Product3,False,0.09982400434091687,0.38323128526099026,0.1686927208211273,0.3589281609747559
1000,medium,Product31,True,0.1852994584478438,1.8883532644249499,0.1861581252887845,0.6122480540070683
1000,medium,Product27,True,0.18198114936240017,1.8586371499113739,0.1613531867042184,0.5980845948215574
1000,medium,Product38,True,0.17374845244921744,1.846129948971793,0.15933478879742324,0.6098954200278968
1000,medium,Product75,True,0.17130138934589922,1.8773944349959493,0.1675236620940268,0.5955970734357834
1000,medium,Product98,True,0.18076214380562305,1.875050306553021,0.1577072092331946,0.6053260795306414
1000,medium,Product19,True,0.1862526424229145,1.893763891654089,0.1904277098365128,0.6287511605769396
1000,medium,Product54,True,0.17980833281762898,1.8655981512274593,0.15852853492833674,0.589647913351655
1000,medium,Product81,True,0.18938964349217713,1.9228829690255225,0.1568514290265739,0.57372987549752
1000,medium,Product56,True,0.18722001719288528,1.8772707583848387,0.16527955047786236,0.6080554297659546
1000,medium,Product3,True,0.18545159115456045,1.874588416190818,0.15186416474170983,0.5882524505723268
1000,medium,Product31,False,0.10189978103153408,0.39288656087592244,0.1377596037928015,0.3284019245766103
1000,medium,Product27,False,0.09963545273058116,0.3879063061904162,0.1282379631884396,0.31904157320968807
1000,medium,Product38,False,0.09996617771685123,0.3860373271163553,0.13253862760029733,0.3201073582749814
1000,medium,Product75,False,0.10309811471961439,0.3972468364518136,0.13784070615656674,0.33187393727712333
1000,medium,Product98,False,0.09744193870574236,0.39256131649017334,0.12894211430102587,0.3225131428334862
1000,medium,Product19,False,0.09770038654096425,0.3957940845284611,0.14117538440041244,0.34089000220410526
1000,medium,Product54,False,0.10537256300449371,0.4218956094700843,0.12891808641143143,0.3358881874009967
1000,medium,Product81,False,0.10515361651778221,0.3995249974541366,0.1345690495800227,0.33115778397768736
1000,medium,Product56,False,0.10075703077018261,0.38575836550444365,0.13144415989518166,0.3271370080765337
1000,medium,Product3,False,0.1011172509752214,0.38013920187950134,0.16418601479381323,0.3561115737538785
1000,large,Product31,True,0.21230046614073217,1.8743655658327043,0.1973155273590237,0.6736659135203809
1000,large,Product27,True,0.19893813785165548,1.884295635856688,0.17484050733037293,0.6660451088100672
1000,large,Product38,True,0.20252797636203468,1.8617177437990904,0.1685135040897876,0.6444386653602123
1000,large,Product75,True,0.205740018049255,1.89016286842525,0.17283188924193382,0.6577374229673296
1000,large,Product98,True,0.2102873343974352,1.8586366293020546,0.1699195506516844,0.6669693635776639
1000,large,Product19,True,0.2105489105451852,1.9072270228061825,0.19434439484030008,0.719290723791346
1000,large,Product54,True,0.22877160436473787,1.8603764404542744,0.16965075302869081,0.6848333864472806
1000,large,Product81,True,0.22821561247110367,1.9230790128931403,0.16592902946285903,0.6504496417474002
1000,large,Product56,True,0.2014387312810868,1.869800204411149,0.17283144174143672,0.6783622796647251
1000,large,Product3,True,0.1998389179352671,1.8864167681895196,0.17255690624006093,0.6794158990960568
1000,large,Product31,False,0.10151726379990578,0.39877580432221293,0.14196437294594944,0.338061579503119
1000,large,Product27,False,0.0987996538169682,0.39803168061189353,0.13277403567917645,0.32554951519705355
1000,large,Product38,False,0.09948925510980189,0.38588154362514615,0.14038398303091526,0.3358187461271882
1000,large,Product75,False,0.10398705350235105,0.3967955526895821,0.13953509670682251,0.34176871669478714
1000,large,Product98,False,0.10014379699714482,0.4150452434550971,0.1288978902157396,0.33024414628744125
1000,large,Product19,False,0.09728226880542934,0.4002112371381372,0.1439908780157566,0.34571256791241467
1000,large,Product54,False,0.10878476942889392,0.4119216639082879,0.1339386103209108,0.33036032132804394
1000,large,Product81,False,0.10116870026104152,0.38897594902664423,0.13296420476399362,0.33361429162323475
1000,large,Product56,False,0.10151774249970913,0.3925403170287609,0.13639900763519108,0.3385972226969898
1000,large,Product3,False,0.10279123298823833,0.3857784990686923,0.17024900601245463,0.37206699163652956
100,small,Product31,True,0.09827382187359035,0.9797746001277119,0.1265833678189665,0.3321032077074051
100,small,Product27,True,0.08646472101099789,0.9788880387786776,0.11961784702725708,0.31722888839431107
100,small,Product38,True,0.09443185804411769,0.9754974716342986,0.12408378743566573,0.3810712415724993
100,small,Product75,True,0.089295226149261,0.985899719176814,0.11845665657892823,0.3084843517281115
100,small,Product98,True,0.08812504564411938,0.9670328942593187,0.12090346310287714,0.3171215131878853
100,small,Product19,True,0.09050370519980788,0.9748569903895259,0.1185475829988718,0.30450209765695035
100,small,Product54,True,0.08898618002422154,0.9674240711610764,0.12596437917090952,0.309214994776994
100,small,Product81,True,0.11215706705115736,1.0181758939288557,0.15462594642303884,0.43425004836171865
100,small,Product56,True,0.08917793561704457,0.9598333763424307,0.11844448023475707,0.30122201004996896
100,small,Product3,True,0.0952934178058058,0.9550512614659965,0.11739857052452862,0.3018952391576022
100,small,Product31,False,0.09726344235241413,0.31136820069514215,0.13070956198498607,0.3236600311938673
100,small,Product27,False,0.09619276854209602,0.3303648685105145,0.1346929082646966,0.33411843003705144
100,small,Product38,False,0.09751501120626926,0.37363833119161427,0.13631951110437512,0.3417735176626593
